0.00000 2.825119225071E-013 3.635839605262E-005 -9.845893639930E-001
0.20000 2.818329459863E-013 3.635839605071E-005 -9.845893561529E-001
0.40000 2.797000708032E-013 3.635839606849E-005 -9.845893350537E-001
0.60000 2.763346210356E-013 3.635839613249E-005 -9.845893028468E-001
0.80000 2.721399737077E-013 3.635839627351E-005 -9.845892623918E-001
1.00000 2.672614730207E-013 3.635839653501E-005 -9.845892195285E-001
1.20000 2.621646103419E-013 3.635839691637E-005 -9.845891771557E-001
1.40000 2.572311368968E-013 3.635839739159E-005 -9.845891383341E-001
1.60000 2.525057274168E-013 3.635839791589E-005 -9.845891061442E-001
1.80000 2.483008964257E-013 3.635839839662E-005 -9.845890798444E-001
2.00000 2.445510245736E-013 3.635839875160E-005 -9.845890595473E-001
2.20000 2.409361807425E-013 3.635839891386E-005 -9.845890447509E-001
2.40000 2.373497754015E-013 3.635839883432E-005 -9.845890332384E-001
2.60000 2.331666279614E-013 3.635839853972E-005 -9.845890253172E-001
2.80000 2.278024519177E-013 3.635839810233E-005 -9.845890212377E-001
3.00000 2.208475673041E-013 3.635839763545E-005 -9.845890212846E-001
3.20000 2.114906355969E-013 3.635839730998E-005 -9.845890280113E-001
3.40000 1.993095621225E-013 3.635839727625E-005 -9.845890428648E-001
3.60000 1.840036245118E-013 3.635839766266E-005 -9.845890665802E-001
3.80000 1.651436562688E-013 3.635839856378E-005 -9.845891001396E-001
4.00000 1.428861018822E-013 3.635839996750E-005 -9.845891417837E-001
4.20000 1.174177091527E-013 3.635840180862E-005 -9.845891884858E-001
4.40000 8.901261071529E-014 3.635840395853E-005 -9.845892370918E-001
4.60000 5.847161227558E-014 3.635840620969E-005 -9.845892823456E-001
4.80000 2.646064497324E-014 3.635840838665E-005 -9.845893198812E-001
5.00000 -6.230355389226E-015 3.635841030945E-005 -9.845893469992E-001
5.20000 -3.851968094729E-014 3.635841183162E-005 -9.845893609526E-001
5.40000 -6.966606066135E-014 3.635841292489E-005 -9.845893623928E-001
5.60000 -9.886143495189E-014 3.635841358175E-005 -9.845893538768E-001
5.80000 -1.252851205875E-013 3.635841387231E-005 -9.845893381099E-001
6.00000 -1.486362715043E-013 3.635841394849E-005 -9.845893207326E-001
6.20000 -1.685432204959E-013 3.635841390755E-005 -9.845893063171E-001
6.40000 -1.848197443129E-013 3.635841388733E-005 -9.845892981866E-001
6.60000 -1.977900486768E-013 3.635841399535E-005 -9.845893003508E-001
6.80000 -2.075786221290E-013 3.635841423184E-005 -9.845893130510E-001
7.00000 -2.146134116762E-013 3.635841462978E-005 -9.845893357238E-001
7.20000 -2.195988036679E-013 3.635841514704E-005 -9.845893676296E-001
7.40000 -2.228865754047E-013 3.635841569054E-005 -9.845894049014E-001
7.60000 -2.251719827063E-013 3.635841625155E-005 -9.845894455287E-001
7.80000 -2.270765109525E-013 3.635841676174E-005 -9.845894874847E-001
8.00000 -2.288666423464E-013 3.635841719008E-005 -9.845895277567E-001
8.20000 -2.311362199253E-013 3.635841759038E-005 -9.845895664950E-001
8.40000 -2.341285753229E-013 3.635841793982E-005 -9.845896026428E-001
8.60000 -2.379066170470E-013 3.635841826572E-005 -9.845896350239E-001
8.80000 -2.428004160190E-013 3.635841860010E-005 -9.845896641720E-001
9.00000 -2.487155272652E-013 3.635841886407E-005 -9.845896877494E-001
9.20000 -2.556128260508E-013 3.635841901589E-005 -9.845897038329E-001
9.40000 -2.636126530458E-013 3.635841897362E-005 -9.845897109127E-001
9.60000 -2.724625337707E-013 3.635841858121E-005 -9.845897053505E-001
9.80000 -2.821347566898E-013 3.635841777148E-005 -9.845896858209E-001
10.00000 -2.926492654987E-013 3.635841647886E-005 -9.845896519605E-001
10.20000 -3.037064689899E-013 3.635841465127E-005 -9.845896036279E-001
10.40000 -3.152621524463E-013 3.635841238468E-005 -9.845895443434E-001
10.60000 -3.271613582783E-013 3.635840978894E-005 -9.845894784382E-001
10.80000 -3.389482737867E-013 3.635840700397E-005 -9.845894106481E-001
11.00000 -3.504043527167E-013 3.635840427896E-005 -9.845893476893E-001
11.20000 -3.610234641960E-013 3.635840178311E-005 -9.845892945158E-001
11.40000 -3.700959012471E-013 3.635839965236E-005 -9.845892543121E-001
11.60000 -3.771832941954E-013 3.635839804210E-005 -9.845892296245E-001
11.80000 -3.814705220218E-013 3.635839693106E-005 -9.845892191257E-001
12.00000 -3.821950537573E-013 3.635839626775E-005 -9.845892193785E-001
12.20000 -3.788991269272E-013 3.635839600191E-005 -9.845892266490E-001
12.40000 -3.708181830507E-013 3.635839592583E-005 -9.845892345149E-001
12.60000 -3.576125669443E-013 3.635839592578E-005 -9.845892375946E-001
12.80000 -3.392329015745E-013 3.635839591967E-005 -9.845892326264E-001
13.00000 -3.155329252223E-013 3.635839575829E-005 -9.845892159856E-001
13.20000 -2.870390593551E-013 3.635839548576E-005 -9.845891879735E-001
13.40000 -2.544075177752E-013 3.635839513527E-005 -9.845891509872E-001
13.60000 -2.183756147390E-013 3.635839471277E-005 -9.845891070665E-001
